Código Venda;Data;ID Loja;Produto;Quantidade;Valor Unitário;Valor Final
69707;24/12/2019;Shopping Vila Velha;Polo Xadrez;3;R$ 142,00;R$ 426,00
69708;24/12/2019;Iguatemi Campinas;Calça Liso;3;R$ 190,00;R$ 570,00
69708;24/12/2019;Iguatemi Campinas;Cueca Estampa;2;R$ 66,00;R$ 132,00
69708;24/12/2019;Iguatemi Campinas;Short Xadrez;2;R$ 100,00;R$ 200,00
69711;24/12/2019;Iguatemi Esplanada;Casaco;3;R$ 250,00;R$ 750,00
69713;24/12/2019;Shopping União de Osasco;Cinto Xadrez;1;R$ 215,00;R$ 215,00
69714;24/12/2019;Center Shopping Uberlândia;Cinto;2;R$ 200,00;R$ 400,00
69714;24/12/2019;Center Shopping Uberlândia;Meia Linho;1;R$ 78,00;R$ 78,00
69716;24/12/2019;Center Shopping Uberlândia;Sapato Listrado;2;R$ 363,00;R$ 726,00
69716;24/12/2019;Center Shopping Uberlândia;Mochila Estampa;2;R$ 277,00;R$ 554,00
69718;24/12/2019;Shopping Center Interlagos;Cinto Estampa;1;R$ 209,00;R$ 209,00
69718;24/12/2019;Shopping Center Interlagos;Cueca Linho;3;R$ 93,00;R$ 279,00
69718;24/12/2019;Shopping Center Interlagos;Chinelo Estampa;2;R$ 74,00;R$ 148,00
69719;24/12/2019;Palladium Shopping Curitiba;Gorro Listrado;5;R$ 97,00;R$ 485,00
69720;24/12/2019;Rio Mar Recife;Camisa Gola V Liso;1;R$ 118,00;R$ 118,00
69721;24/12/2019;Shopping Center Interlagos;Sapato Listrado;5;R$ 363,00;R$ 1.815,00
69722;24/12/2019;Shopping Ibirapuera;Sunga Xadrez;4;R$ 116,00;R$ 464,00
69722;24/12/2019;Shopping Ibirapuera;Pulseira Estampa;1;R$ 87,00;R$ 87,00
69722;24/12/2019;Shopping Ibirapuera;Casaco Estampa;2;R$ 256,00;R$ 512,00
69723;24/12/2019;Shopping Ibirapuera;Camiseta Xadrez;3;R$ 200,00;R$ 600,00
69724;24/12/2019;Rio Mar Shopping Fortaleza;Gorro Listrado;5;R$ 97,00;R$ 485,00
69726;24/12/2019;Shopping Barra;Camisa Gola V Xadrez;2;R$ 107,00;R$ 214,00
69727;24/12/2019;Rio Mar Recife;Meia Xadrez;2;R$ 41,00;R$ 82,00
69727;24/12/2019;Rio Mar Recife;Gorro Listrado;1;R$ 97,00;R$ 97,00
69727;24/12/2019;Rio Mar Recife;Pulseira Estampa;2;R$ 87,00;R$ 174,00
69728;24/12/2019;Center Shopping Uberlândia;Camiseta Estampa;4;R$ 196,00;R$ 784,00
69730;24/12/2019;Bourbon Shopping SP;Gorro;2;R$ 80,00;R$ 160,00
69734;24/12/2019;Salvador Shopping;Terno Liso;1;R$ 720,00;R$ 720,00
69735;24/12/2019;Shopping Eldorado;Tênis Liso;1;R$ 266,00;R$ 266,00
69736;24/12/2019;Rio Mar Recife;Pulseira Liso;1;R$ 87,00;R$ 87,00
69736;24/12/2019;Rio Mar Recife;Polo Estampa;3;R$ 138,00;R$ 414,00
69736;24/12/2019;Rio Mar Recife;Meia Linho;4;R$ 78,00;R$ 312,00
69736;24/12/2019;Rio Mar Recife;Chinelo Xadrez;4;R$ 66,00;R$ 264,00
69737;24/12/2019;Shopping Vila Velha;Meia Listrado;1;R$ 37,00;R$ 37,00
69737;24/12/2019;Shopping Vila Velha;Camisa Gola V Liso;1;R$ 118,00;R$ 118,00
69737;24/12/2019;Shopping Vila Velha;Bermuda Xadrez;3;R$ 155,00;R$ 465,00
69738;24/12/2019;Rio Mar Recife;Mochila Xadrez;1;R$ 283,00;R$ 283,00
69739;24/12/2019;Shopping Recife;Sapato Linho;1;R$ 391,00;R$ 391,00
69739;24/12/2019;Shopping Recife;Pulseira Linho;2;R$ 114,00;R$ 228,00
69739;24/12/2019;Shopping Recife;Terno Liso;4;R$ 720,00;R$ 2.880,00
69740;24/12/2019;Iguatemi Campinas;Casaco Liso;3;R$ 255,00;R$ 765,00
69740;24/12/2019;Iguatemi Campinas;Bermuda Liso;2;R$ 157,00;R$ 314,00
69741;24/12/2019;Novo Shopping Ribeirão Preto;Gorro Listrado;3;R$ 97,00;R$ 291,00
69741;24/12/2019;Novo Shopping Ribeirão Preto;Camiseta Linho;1;R$ 223,00;R$ 223,00
69741;24/12/2019;Novo Shopping Ribeirão Preto;Short Liso;2;R$ 108,00;R$ 216,00
69742;24/12/2019;Shopping União de Osasco;Polo Listrado;2;R$ 149,00;R$ 298,00
69743;24/12/2019;Bourbon Shopping SP;Relógio Listrado;2;R$ 218,00;R$ 436,00
69745;24/12/2019;Passei das Águas Shopping;Camiseta;3;R$ 180,00;R$ 540,00
69746;24/12/2019;Shopping Ibirapuera;Sunga Xadrez;2;R$ 116,00;R$ 232,00
69748;24/12/2019;Iguatemi Campinas;Sapato Liso;2;R$ 368,00;R$ 736,00
69750;24/12/2019;Center Shopping Uberlândia;Sapato Liso;3;R$ 368,00;R$ 1.104,00
69750;24/12/2019;Center Shopping Uberlândia;Mochila Xadrez;1;R$ 283,00;R$ 283,00
69750;24/12/2019;Center Shopping Uberlândia;Pulseira Listrado;2;R$ 79,00;R$ 158,00
69750;24/12/2019;Center Shopping Uberlândia;Camiseta Xadrez;2;R$ 200,00;R$ 400,00
69751;24/12/2019;Shopping Morumbi;Gorro Estampa;5;R$ 93,00;R$ 465,00
69751;24/12/2019;Shopping Morumbi;Sunga Liso;2;R$ 114,00;R$ 228,00
69752;24/12/2019;Shopping União de Osasco;Bermuda Estampa;2;R$ 169,00;R$ 338,00
69753;24/12/2019;Shopping Barra;Short Linho;1;R$ 133,00;R$ 133,00
69754;24/12/2019;Shopping Iguatemi Fortaleza;Cueca;4;R$ 50,00;R$ 200,00
69755;24/12/2019;Shopping Eldorado;Terno Listrado;1;R$ 709,00;R$ 709,00
69755;24/12/2019;Shopping Eldorado;Cueca Xadrez;1;R$ 60,00;R$ 60,00
69755;24/12/2019;Shopping Eldorado;Polo;1;R$ 130,00;R$ 130,00
69756;24/12/2019;Parque Dom Pedro Shopping;Short Estampa;1;R$ 96,00;R$ 96,00
69757;25/12/2019;Shopping Recife;Chinelo Xadrez;1;R$ 66,00;R$ 66,00
69760;25/12/2019;Novo Shopping Ribeirão Preto;Meia Estampa;1;R$ 50,00;R$ 50,00
69761;25/12/2019;Shopping Barra;Relógio Linho;2;R$ 240,00;R$ 480,00
69763;25/12/2019;Shopping Eldorado;Camisa Estampa;4;R$ 113,00;R$ 452,00
69765;25/12/2019;Rio Mar Recife;Gorro Xadrez;2;R$ 85,00;R$ 170,00
69766;25/12/2019;Rio Mar Shopping Fortaleza;Pulseira Liso;3;R$ 87,00;R$ 261,00
69766;25/12/2019;Rio Mar Shopping Fortaleza;Relógio Linho;1;R$ 240,00;R$ 240,00
69769;25/12/2019;Novo Shopping Ribeirão Preto;Camisa Gola V Estampa;2;R$ 118,00;R$ 236,00
69770;25/12/2019;Ribeirão Shopping;Tênis Linho;1;R$ 294,00;R$ 294,00
69771;25/12/2019;Shopping SP Market;Calça Xadrez;2;R$ 185,00;R$ 370,00
69771;25/12/2019;Shopping SP Market;Terno Listrado;1;R$ 709,00;R$ 709,00
69772;25/12/2019;Shopping Barra;Sunga;3;R$ 100,00;R$ 300,00
69773;25/12/2019;Rio Mar Shopping Fortaleza;Camisa Gola V Listrado;4;R$ 116,00;R$ 464,00
69773;25/12/2019;Rio Mar Shopping Fortaleza;Gorro Estampa;2;R$ 93,00;R$ 186,00
69773;25/12/2019;Rio Mar Shopping Fortaleza;Pulseira Estampa;1;R$ 87,00;R$ 87,00
69774;25/12/2019;Rio Mar Recife;Chinelo Xadrez;1;R$ 66,00;R$ 66,00
69774;25/12/2019;Rio Mar Recife;Calça Listrado;1;R$ 181,00;R$ 181,00
69775;25/12/2019;Iguatemi Campinas;Mochila Xadrez;4;R$ 283,00;R$ 1.132,00
69776;25/12/2019;Norte Shopping;Gorro;2;R$ 80,00;R$ 160,00
69777;25/12/2019;Parque Dom Pedro Shopping;Terno Estampa;5;R$ 706,00;R$ 3.530,00
69777;25/12/2019;Parque Dom Pedro Shopping;Camisa Gola V Estampa;4;R$ 118,00;R$ 472,00
69777;25/12/2019;Parque Dom Pedro Shopping;Chinelo Listrado;1;R$ 73,00;R$ 73,00
69777;25/12/2019;Parque Dom Pedro Shopping;Relógio Liso;2;R$ 216,00;R$ 432,00
69780;25/12/2019;Parque Dom Pedro Shopping;Relógio Xadrez;4;R$ 214,00;R$ 856,00
69781;25/12/2019;Shopping Center Leste Aricanduva;Sunga;2;R$ 100,00;R$ 200,00
69782;25/12/2019;Shopping Morumbi;Pulseira;2;R$ 70,00;R$ 140,00
69782;25/12/2019;Shopping Morumbi;Cueca;1;R$ 50,00;R$ 50,00
69783;25/12/2019;Shopping Center Leste Aricanduva;Sunga Estampa;4;R$ 120,00;R$ 480,00
69783;25/12/2019;Shopping Center Leste Aricanduva;Camisa Gola V Liso;2;R$ 118,00;R$ 236,00
69786;25/12/2019;Rio Mar Recife;Camisa Liso;2;R$ 105,00;R$ 210,00
69787;25/12/2019;Norte Shopping;Sunga Listrado;5;R$ 114,00;R$ 570,00
69787;25/12/2019;Norte Shopping;Casaco Xadrez;5;R$ 259,00;R$ 1.295,00
69787;25/12/2019;Norte Shopping;Calça Linho;3;R$ 211,00;R$ 633,00
69788;25/12/2019;Shopping Eldorado;Mochila Liso;1;R$ 276,00;R$ 276,00
69788;25/12/2019;Shopping Eldorado;Tênis;2;R$ 250,00;R$ 500,00
69788;25/12/2019;Shopping Eldorado;Gorro Listrado;5;R$ 97,00;R$ 485,00
69788;25/12/2019;Shopping Eldorado;Tênis Estampa;3;R$ 256,00;R$ 768,00
69788;25/12/2019;Shopping Eldorado;Cueca Liso;2;R$ 69,00;R$ 138,00
69788;25/12/2019;Shopping Eldorado;Terno Estampa;1;R$ 706,00;R$ 706,00
69790;25/12/2019;Norte Shopping;Polo Liso;1;R$ 137,00;R$ 137,00
69791;25/12/2019;Norte Shopping;Meia Liso;1;R$ 38,00;R$ 38,00
69792;25/12/2019;Shopping Center Leste Aricanduva;Tênis Xadrez;1;R$ 259,00;R$ 259,00
69793;25/12/2019;Center Shopping Uberlândia;Cueca Listrado;3;R$ 67,00;R$ 201,00
69795;25/12/2019;Bourbon Shopping SP;Sapato Linho;3;R$ 391,00;R$ 1.173,00
69796;25/12/2019;Parque Dom Pedro Shopping;Camisa Gola V Xadrez;3;R$ 107,00;R$ 321,00
69796;25/12/2019;Parque Dom Pedro Shopping;Tênis Liso;4;R$ 266,00;R$ 1.064,00
69798;25/12/2019;Shopping Midway Mall;Camisa Estampa;5;R$ 113,00;R$ 565,00
69801;25/12/2019;Shopping Vila Velha;Cueca Liso;1;R$ 69,00;R$ 69,00
69801;25/12/2019;Shopping Vila Velha;Camisa Gola V Xadrez;3;R$ 107,00;R$ 321,00
69801;25/12/2019;Shopping Vila Velha;Bermuda;3;R$ 150,00;R$ 450,00
69802;25/12/2019;Bourbon Shopping SP;Gorro Linho;5;R$ 124,00;R$ 620,00
69802;25/12/2019;Bourbon Shopping SP;Chinelo Linho;1;R$ 105,00;R$ 105,00
69804;25/12/2019;Parque Dom Pedro Shopping;Camiseta Estampa;1;R$ 196,00;R$ 196,00
69804;25/12/2019;Parque Dom Pedro Shopping;Camisa Linho;3;R$ 141,00;R$ 423,00
69805;25/12/2019;Shopping Recife;Mochila;2;R$ 270,00;R$ 540,00
69806;25/12/2019;Ribeirão Shopping;Camisa Gola V Linho;2;R$ 145,00;R$ 290,00
69807;25/12/2019;Shopping Eldorado;Cueca Liso;2;R$ 69,00;R$ 138,00
69809;25/12/2019;Shopping Barra;Calça Listrado;2;R$ 181,00;R$ 362,00
69809;25/12/2019;Shopping Barra;Cinto Listrado;2;R$ 214,00;R$ 428,00
69811;25/12/2019;Iguatemi Campinas;Camiseta Liso;4;R$ 187,00;R$ 748,00
69811;25/12/2019;Iguatemi Campinas;Cueca;1;R$ 50,00;R$ 50,00
69811;25/12/2019;Iguatemi Campinas;Camisa Gola V Liso;1;R$ 118,00;R$ 118,00
69812;25/12/2019;Shopping União de Osasco;Tênis Linho;2;R$ 294,00;R$ 588,00
69812;25/12/2019;Shopping União de Osasco;Bermuda Liso;3;R$ 157,00;R$ 471,00
69813;25/12/2019;Shopping SP Market;Tênis Linho;2;R$ 294,00;R$ 588,00
69813;25/12/2019;Shopping SP Market;Tênis Liso;4;R$ 266,00;R$ 1.064,00
69814;25/12/2019;Iguatemi Esplanada;Camisa Linho;2;R$ 141,00;R$ 282,00
69815;25/12/2019;Iguatemi Campinas;Mochila Listrado;5;R$ 275,00;R$ 1.375,00
69816;25/12/2019;Shopping Iguatemi Fortaleza;Calça Linho;3;R$ 211,00;R$ 633,00
69818;25/12/2019;Salvador Shopping;Camisa Gola V Liso;3;R$ 118,00;R$ 354,00
69818;25/12/2019;Salvador Shopping;Meia Linho;3;R$ 78,00;R$ 234,00
69818;25/12/2019;Salvador Shopping;Camisa Gola V Liso;3;R$ 118,00;R$ 354,00
69819;25/12/2019;Rio Mar Recife;Gorro Xadrez;1;R$ 85,00;R$ 85,00
69819;25/12/2019;Rio Mar Recife;Short Xadrez;1;R$ 100,00;R$ 100,00
69821;25/12/2019;Palladium Shopping Curitiba;Calça Liso;3;R$ 190,00;R$ 570,00
69822;25/12/2019;Shopping Center Interlagos;Camiseta Liso;1;R$ 187,00;R$ 187,00
69824;25/12/2019;Salvador Shopping;Chinelo;2;R$ 60,00;R$ 120,00
69825;25/12/2019;Shopping Center Leste Aricanduva;Casaco;1;R$ 250,00;R$ 250,00
69826;25/12/2019;Shopping Eldorado;Mochila Linho;2;R$ 311,00;R$ 622,00
69826;25/12/2019;Shopping Eldorado;Cinto Liso;3;R$ 209,00;R$ 627,00
69826;25/12/2019;Shopping Eldorado;Sapato Liso;1;R$ 368,00;R$ 368,00
69828;25/12/2019;Shopping Midway Mall;Cinto Linho;1;R$ 248,00;R$ 248,00
69828;25/12/2019;Shopping Midway Mall;Mochila Listrado;1;R$ 275,00;R$ 275,00
69829;25/12/2019;Novo Shopping Ribeirão Preto;Gorro Linho;1;R$ 124,00;R$ 124,00
69829;25/12/2019;Novo Shopping Ribeirão Preto;Tênis Linho;1;R$ 294,00;R$ 294,00
69831;25/12/2019;Shopping Ibirapuera;Casaco Liso;1;R$ 255,00;R$ 255,00
69832;25/12/2019;Iguatemi Esplanada;Polo Xadrez;3;R$ 142,00;R$ 426,00
69833;25/12/2019;Shopping Center Interlagos;Cueca Liso;1;R$ 69,00;R$ 69,00
69833;25/12/2019;Shopping Center Interlagos;Casaco Xadrez;5;R$ 259,00;R$ 1.295,00
69834;25/12/2019;Palladium Shopping Curitiba;Cueca Listrado;1;R$ 67,00;R$ 67,00
69834;25/12/2019;Palladium Shopping Curitiba;Terno Liso;2;R$ 720,00;R$ 1.440,00
69835;25/12/2019;Shopping Center Leste Aricanduva;Cueca;1;R$ 50,00;R$ 50,00
69836;25/12/2019;Shopping União de Osasco;Terno Liso;1;R$ 720,00;R$ 720,00
69837;25/12/2019;Shopping Ibirapuera;Camiseta Listrado;1;R$ 197,00;R$ 197,00
69838;25/12/2019;Shopping Recife;Short;2;R$ 90,00;R$ 180,00
69838;25/12/2019;Shopping Recife;Polo Listrado;2;R$ 149,00;R$ 298,00
69838;25/12/2019;Shopping Recife;Mochila Linho;3;R$ 311,00;R$ 933,00
69839;25/12/2019;Palladium Shopping Curitiba;Sapato;5;R$ 350,00;R$ 1.750,00
69840;25/12/2019;Shopping Center Leste Aricanduva;Cinto Xadrez;1;R$ 215,00;R$ 215,00
69840;25/12/2019;Shopping Center Leste Aricanduva;Bermuda Xadrez;2;R$ 155,00;R$ 310,00
69840;25/12/2019;Shopping Center Leste Aricanduva;Polo Linho;4;R$ 176,00;R$ 704,00
69841;25/12/2019;Shopping Recife;Calça Listrado;1;R$ 181,00;R$ 181,00
69841;25/12/2019;Shopping Recife;Sunga Xadrez;1;R$ 116,00;R$ 116,00
69841;25/12/2019;Shopping Recife;Bermuda Xadrez;1;R$ 155,00;R$ 155,00
69842;25/12/2019;Shopping Iguatemi Fortaleza;Cinto Liso;1;R$ 209,00;R$ 209,00
69842;25/12/2019;Shopping Iguatemi Fortaleza;Bermuda Listrado;3;R$ 163,00;R$ 489,00
69845;25/12/2019;Norte Shopping;Casaco Xadrez;1;R$ 259,00;R$ 259,00
69845;25/12/2019;Norte Shopping;Calça Estampa;1;R$ 177,00;R$ 177,00
69845;25/12/2019;Norte Shopping;Camiseta Liso;1;R$ 187,00;R$ 187,00
69846;25/12/2019;Salvador Shopping;Short Estampa;2;R$ 96,00;R$ 192,00
69846;25/12/2019;Salvador Shopping;Tênis Estampa;5;R$ 256,00;R$ 1.280,00
69848;25/12/2019;Shopping Morumbi;Cinto Xadrez;1;R$ 215,00;R$ 215,00
69850;25/12/2019;Salvador Shopping;Calça Estampa;4;R$ 177,00;R$ 708,00
69851;25/12/2019;Center Shopping Uberlândia;Polo Xadrez;4;R$ 142,00;R$ 568,00
69851;25/12/2019;Center Shopping Uberlândia;Terno Liso;1;R$ 720,00;R$ 720,00
69852;25/12/2019;Shopping União de Osasco;Cinto Estampa;3;R$ 209,00;R$ 627,00
69853;25/12/2019;Palladium Shopping Curitiba;Camisa Gola V Estampa;3;R$ 118,00;R$ 354,00
69858;25/12/2019;Shopping Ibirapuera;Camiseta Listrado;1;R$ 197,00;R$ 197,00
69859;25/12/2019;Shopping Vila Velha;Meia Liso;2;R$ 38,00;R$ 76,00
69860;25/12/2019;Center Shopping Uberlândia;Cinto Estampa;1;R$ 209,00;R$ 209,00
69860;25/12/2019;Center Shopping Uberlândia;Sapato Estampa;3;R$ 358,00;R$ 1.074,00
69861;25/12/2019;Passei das Águas Shopping;Terno Linho;5;R$ 750,00;R$ 3.750,00
69861;25/12/2019;Passei das Águas Shopping;Camiseta Xadrez;2;R$ 200,00;R$ 400,00
69863;25/12/2019;Bourbon Shopping SP;Gorro Xadrez;1;R$ 85,00;R$ 85,00
69863;25/12/2019;Bourbon Shopping SP;Camisa Listrado;1;R$ 108,00;R$ 108,00
69864;25/12/2019;Shopping Center Interlagos;Camisa Xadrez;1;R$ 105,00;R$ 105,00
69864;25/12/2019;Shopping Center Interlagos;Camisa Gola V Listrado;1;R$ 116,00;R$ 116,00
69865;25/12/2019;Shopping Iguatemi Fortaleza;Camisa Liso;1;R$ 105,00;R$ 105,00
69866;25/12/2019;Palladium Shopping Curitiba;Mochila;1;R$ 270,00;R$ 270,00
69866;25/12/2019;Palladium Shopping Curitiba;Pulseira;1;R$ 70,00;R$ 70,00
69867;25/12/2019;Shopping Recife;Chinelo Linho;1;R$ 105,00;R$ 105,00
69871;25/12/2019;Parque Dom Pedro Shopping;Chinelo Estampa;1;R$ 74,00;R$ 74,00
69872;25/12/2019;Palladium Shopping Curitiba;Gorro Listrado;2;R$ 97,00;R$ 194,00
69872;25/12/2019;Palladium Shopping Curitiba;Polo;2;R$ 130,00;R$ 260,00
69872;25/12/2019;Palladium Shopping Curitiba;Camiseta Listrado;1;R$ 197,00;R$ 197,00
69873;25/12/2019;Shopping SP Market;Camisa Gola V Xadrez;2;R$ 107,00;R$ 214,00
69874;25/12/2019;Iguatemi Esplanada;Polo Xadrez;2;R$ 142,00;R$ 284,00
69876;25/12/2019;Shopping Iguatemi Fortaleza;Camiseta Liso;1;R$ 187,00;R$ 187,00
69876;25/12/2019;Shopping Iguatemi Fortaleza;Cueca Xadrez;1;R$ 60,00;R$ 60,00
69876;25/12/2019;Shopping Iguatemi Fortaleza;Calça Linho;1;R$ 211,00;R$ 211,00
69876;25/12/2019;Shopping Iguatemi Fortaleza;Casaco;3;R$ 250,00;R$ 750,00
69877;25/12/2019;Shopping Morumbi;Polo Xadrez;2;R$ 142,00;R$ 284,00
69877;25/12/2019;Shopping Morumbi;Polo;1;R$ 130,00;R$ 130,00
69880;25/12/2019;Shopping Ibirapuera;Mochila Xadrez;2;R$ 283,00;R$ 566,00
69881;25/12/2019;Shopping Midway Mall;Relógio Linho;4;R$ 240,00;R$ 960,00
69883;25/12/2019;Rio Mar Recife;Camiseta;1;R$ 180,00;R$ 180,00
69883;25/12/2019;Rio Mar Recife;Cinto Estampa;2;R$ 209,00;R$ 418,00
69883;25/12/2019;Rio Mar Recife;Mochila;2;R$ 270,00;R$ 540,00
69884;25/12/2019;Shopping Eldorado;Sapato;3;R$ 350,00;R$ 1.050,00
69884;25/12/2019;Shopping Eldorado;Chinelo Linho;1;R$ 105,00;R$ 105,00
69886;25/12/2019;Shopping Center Leste Aricanduva;Cueca Estampa;5;R$ 66,00;R$ 330,00
69886;25/12/2019;Shopping Center Leste Aricanduva;Camisa Estampa;3;R$ 113,00;R$ 339,00
69887;25/12/2019;Shopping Barra;Polo Xadrez;2;R$ 142,00;R$ 284,00
69888;25/12/2019;Norte Shopping;Tênis Linho;1;R$ 294,00;R$ 294,00
69889;25/12/2019;Bourbon Shopping SP;Mochila Listrado;1;R$ 275,00;R$ 275,00
69889;25/12/2019;Bourbon Shopping SP;Mochila;1;R$ 270,00;R$ 270,00
69890;25/12/2019;Iguatemi Esplanada;Relógio Liso;1;R$ 216,00;R$ 216,00
69890;25/12/2019;Iguatemi Esplanada;Camisa Liso;1;R$ 105,00;R$ 105,00
69890;25/12/2019;Iguatemi Esplanada;Sunga Linho;1;R$ 149,00;R$ 149,00
69891;25/12/2019;Iguatemi Esplanada;Pulseira;1;R$ 70,00;R$ 70,00
69893;25/12/2019;Shopping Recife;Camisa Gola V;4;R$ 100,00;R$ 400,00
69893;25/12/2019;Shopping Recife;Terno Liso;1;R$ 720,00;R$ 720,00
69893;25/12/2019;Shopping Recife;Short Xadrez;3;R$ 100,00;R$ 300,00
69895;25/12/2019;Shopping Center Leste Aricanduva;Gorro Estampa;5;R$ 93,00;R$ 465,00
69897;25/12/2019;Ribeirão Shopping;Gorro;2;R$ 80,00;R$ 160,00
69898;25/12/2019;Rio Mar Recife;Pulseira;2;R$ 70,00;R$ 140,00
69898;25/12/2019;Rio Mar Recife;Cinto;1;R$ 200,00;R$ 200,00
69898;25/12/2019;Rio Mar Recife;Polo Linho;1;R$ 176,00;R$ 176,00
69898;25/12/2019;Rio Mar Recife;Cinto Linho;2;R$ 248,00;R$ 496,00
69899;25/12/2019;Iguatemi Esplanada;Sapato Listrado;2;R$ 363,00;R$ 726,00
69899;25/12/2019;Iguatemi Esplanada;Sapato Xadrez;4;R$ 368,00;R$ 1.472,00
69901;25/12/2019;Shopping Center Interlagos;Meia Liso;1;R$ 38,00;R$ 38,00
69901;25/12/2019;Shopping Center Interlagos;Cinto Estampa;2;R$ 209,00;R$ 418,00
69901;25/12/2019;Shopping Center Interlagos;Mochila Liso;1;R$ 276,00;R$ 276,00
69902;25/12/2019;Shopping Barra;Tênis Linho;3;R$ 294,00;R$ 882,00
69902;25/12/2019;Shopping Barra;Pulseira;1;R$ 70,00;R$ 70,00
69902;25/12/2019;Shopping Barra;Bermuda;2;R$ 150,00;R$ 300,00
69903;25/12/2019;Iguatemi Esplanada;Terno Liso;5;R$ 720,00;R$ 3.600,00
69904;25/12/2019;Shopping Morumbi;Polo Linho;1;R$ 176,00;R$ 176,00
69904;25/12/2019;Shopping Morumbi;Gorro Listrado;3;R$ 97,00;R$ 291,00
69905;25/12/2019;Rio Mar Recife;Tênis Estampa;3;R$ 256,00;R$ 768,00
69905;25/12/2019;Rio Mar Recife;Mochila Listrado;2;R$ 275,00;R$ 550,00
69905;25/12/2019;Rio Mar Recife;Camisa Xadrez;3;R$ 105,00;R$ 315,00
69905;25/12/2019;Rio Mar Recife;Tênis Liso;3;R$ 266,00;R$ 798,00
69907;25/12/2019;Shopping Center Interlagos;Camisa Listrado;2;R$ 108,00;R$ 216,00
69907;25/12/2019;Shopping Center Interlagos;Chinelo Liso;1;R$ 71,00;R$ 71,00
69907;25/12/2019;Shopping Center Interlagos;Pulseira;1;R$ 70,00;R$ 70,00
69908;25/12/2019;Shopping Barra;Gorro Liso;3;R$ 92,00;R$ 276,00
69908;25/12/2019;Shopping Barra;Meia Liso;2;R$ 38,00;R$ 76,00
69908;25/12/2019;Shopping Barra;Camisa;1;R$ 100,00;R$ 100,00
69910;25/12/2019;Shopping Iguatemi Fortaleza;Chinelo Liso;2;R$ 71,00;R$ 142,00
69910;25/12/2019;Shopping Iguatemi Fortaleza;Relógio Listrado;2;R$ 218,00;R$ 436,00
69912;25/12/2019;Shopping Center Leste Aricanduva;Sunga Linho;1;R$ 149,00;R$ 149,00
69912;25/12/2019;Shopping Center Leste Aricanduva;Camisa Gola V Xadrez;1;R$ 107,00;R$ 107,00
69912;25/12/2019;Shopping Center Leste Aricanduva;Casaco Linho;2;R$ 299,00;R$ 598,00
69912;25/12/2019;Shopping Center Leste Aricanduva;Camisa Listrado;1;R$ 108,00;R$ 108,00
69912;25/12/2019;Shopping Center Leste Aricanduva;Calça;2;R$ 170,00;R$ 340,00
69913;25/12/2019;Shopping Barra;Gorro;1;R$ 80,00;R$ 80,00
69913;25/12/2019;Shopping Barra;Cinto Linho;1;R$ 248,00;R$ 248,00
69914;25/12/2019;Shopping Midway Mall;Short Liso;2;R$ 108,00;R$ 216,00
69914;25/12/2019;Shopping Midway Mall;Cinto;5;R$ 200,00;R$ 1.000,00
69916;25/12/2019;Norte Shopping;Terno;2;R$ 700,00;R$ 1.400,00
69917;25/12/2019;Iguatemi Campinas;Relógio Liso;1;R$ 216,00;R$ 216,00
69917;25/12/2019;Iguatemi Campinas;Calça;2;R$ 170,00;R$ 340,00
69917;25/12/2019;Iguatemi Campinas;Casaco Estampa;2;R$ 256,00;R$ 512,00
69918;25/12/2019;Shopping SP Market;Sunga;3;R$ 100,00;R$ 300,00
69919;25/12/2019;Shopping Midway Mall;Cinto Xadrez;3;R$ 215,00;R$ 645,00
69922;25/12/2019;Shopping Center Leste Aricanduva;Meia;1;R$ 30,00;R$ 30,00
69922;25/12/2019;Shopping Center Leste Aricanduva;Cinto Linho;1;R$ 248,00;R$ 248,00
69922;25/12/2019;Shopping Center Leste Aricanduva;Short Xadrez;2;R$ 100,00;R$ 200,00
69923;25/12/2019;Novo Shopping Ribeirão Preto;Meia;2;R$ 30,00;R$ 60,00
69923;25/12/2019;Novo Shopping Ribeirão Preto;Sapato;1;R$ 350,00;R$ 350,00
69924;25/12/2019;Novo Shopping Ribeirão Preto;Sunga Liso;2;R$ 114,00;R$ 228,00
69925;25/12/2019;Shopping Recife;Cueca Estampa;1;R$ 66,00;R$ 66,00
69925;25/12/2019;Shopping Recife;Gorro Liso;2;R$ 92,00;R$ 184,00
69926;25/12/2019;Shopping Center Interlagos;Short Liso;1;R$ 108,00;R$ 108,00
69926;25/12/2019;Shopping Center Interlagos;Calça Linho;1;R$ 211,00;R$ 211,00
69928;25/12/2019;Iguatemi Esplanada;Meia;1;R$ 30,00;R$ 30,00
69929;25/12/2019;Shopping Midway Mall;Meia Listrado;2;R$ 37,00;R$ 74,00
69930;25/12/2019;Rio Mar Shopping Fortaleza;Polo Listrado;1;R$ 149,00;R$ 149,00
69930;25/12/2019;Rio Mar Shopping Fortaleza;Sunga Estampa;2;R$ 120,00;R$ 240,00
69931;25/12/2019;Shopping Morumbi;Gorro Liso;3;R$ 92,00;R$ 276,00
69932;25/12/2019;Bourbon Shopping SP;Camiseta Xadrez;3;R$ 200,00;R$ 600,00
69933;25/12/2019;Shopping SP Market;Pulseira Linho;3;R$ 114,00;R$ 342,00
69933;25/12/2019;Shopping SP Market;Camiseta;3;R$ 180,00;R$ 540,00
69933;25/12/2019;Shopping SP Market;Camiseta Xadrez;4;R$ 200,00;R$ 800,00
